run_id,model,seed,agent_id,rule_id,month,event_type,observed_condition,condition_schema_match,observed_strategy,expected_strategy,strategy_match,confidence_observed,confidence_expected,confidence_match,confidence_direction,cumulative_source_reference_count,new_source_reference_count,new_source_episode_ids,new_source_missing_count,new_source_future_count,new_source_condition_mismatch_count,new_source_reused_reference_count,new_source_mean_wealth_change,inferred_update_success,support_status,validity_note_observed,rationale_present,coded_category_present
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,62,create,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.5,0.5,true,initial,3,3,E60;E61;E62,0,0,0,0,1941.1717167481838,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,65,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,increase,9,6,E60;E61;E62;E63;E64;E65,0,0,0,3,2328.688490067618,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,68,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,15,6,E63;E64;E65;E66;E67;E68,0,0,0,3,2823.1920374567635,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,71,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,21,6,E66;E67;E68;E69;E70;E71,0,0,0,3,2626.012586490115,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,74,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,27,6,E69;E70;E71;E72;E73;E74,0,0,0,3,3583.968234683496,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,77,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,33,6,E72;E73;E74;E75;E76;E77,0,0,0,3,3267.2159451976113,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,80,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,39,6,E75;E76;E77;E78;E79;E80,0,0,0,3,2225.32534419046,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,83,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,45,6,E78;E79;E80;E81;E82;E83,0,0,0,3,2831.435424380174,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,86,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,51,6,E81;E82;E83;E84;E85;E86,0,0,0,3,10551.836534263735,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,89,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,57,6,E84;E85;E86;E87;E88;E89,0,0,0,3,11253.570246719804,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,92,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,63,6,E87;E88;E89;E90;E91;E92,0,0,0,3,3641.6849542380173,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,95,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,69,6,E90;E91;E92;E93;E94;E95,0,0,0,3,3033.1901192128184,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,98,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,75,6,E93;E94;E95;E96;E97;E98,0,0,0,3,14863.60958096887,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,101,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,81,6,E96;E97;E98;E99;E100;E101,0,0,0,3,14816.03619447216,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,104,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,87,6,E99;E100;E101;E102;E103;E104,0,0,0,3,2002.226704817246,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,107,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,93,6,E102;E103;E104;E105;E106;E107,0,0,0,3,1120.8692331848433,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,110,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,99,6,E105;E106;E107;E108;E109;E110,0,0,0,3,13647.656745387241,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,113,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,105,6,E108;E109;E110;E111;E112;E113,0,0,0,3,13396.623720182097,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,116,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,111,6,E111;E112;E113;E114;E115;E116,0,0,0,3,892.8268580748991,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,119,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,117,6,E114;E115;E116;E117;E118;E119,0,0,0,3,4022.4316697496783,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,122,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,123,6,E117;E118;E119;E120;E121;E122,0,0,0,3,15765.75497610085,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,125,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,129,6,E120;E121;E122;E123;E124;E125,0,0,0,3,14334.463625645565,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,128,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,1.0,1.0,true,unchanged,135,6,E123;E124;E125;E126;E127;E128,0,0,0,3,684.7515925980988,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,131,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.9583333333333334,0.9583333333333334,true,decrease,141,6,E126;E127;E128;E129;E130;E131,0,0,0,3,-2557.249162887378,false,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,134,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.96,0.96,true,increase,147,6,E129;E130;E131;E132;E133;E134,0,0,0,3,17936.590684857063,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,137,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.9615384615384616,0.9615384615384616,true,increase,153,6,E132;E133;E134;E135;E136;E137,0,0,0,3,19296.73967928086,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,140,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.9259259259259259,0.9259259259259259,true,decrease,159,6,E135;E136;E137;E138;E139;E140,0,0,0,3,-1584.624590865841,false,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,143,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8928571428571429,0.8928571428571429,true,decrease,165,6,E138;E139;E140;E141;E142;E143,0,0,0,3,-1251.9823469321902,false,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,146,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.896551724137931,0.896551724137931,true,increase,171,6,E141;E142;E143;E144;E145;E146,0,0,0,3,27007.377256565942,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,149,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.9,0.9,true,increase,177,6,E144;E145;E146;E147;E148;E149,0,0,0,3,28822.897612699384,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,152,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.9032258064516129,0.9032258064516129,true,increase,183,6,E147;E148;E149;E150;E151;E152,0,0,0,3,2118.978195816822,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,155,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.90625,0.90625,true,increase,189,6,E150;E151;E152;E153;E154;E155,0,0,0,3,2253.7639235422444,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,158,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.9090909090909091,0.9090909090909091,true,increase,195,6,E153;E154;E155;E156;E157;E158,0,0,0,3,23008.502924806457,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,161,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.9117647058823529,0.9117647058823529,true,increase,201,6,E156;E157;E158;E159;E160;E161,0,0,0,3,19797.958610047684,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,164,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8857142857142857,0.8857142857142857,true,decrease,207,6,E159;E160;E161;E162;E163;E164,0,0,0,3,-4457.004464023145,false,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,167,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8611111111111112,0.8611111111111112,true,decrease,213,6,E162;E163;E164;E165;E166;E167,0,0,0,3,-7219.20149606637,false,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,170,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8648648648648649,0.8648648648648649,true,increase,219,6,E165;E166;E167;E168;E169;E170,0,0,0,3,9040.180673147726,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,173,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.868421052631579,0.868421052631579,true,increase,225,6,E168;E169;E170;E171;E172;E173,0,0,0,3,8187.01344755517,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,176,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8461538461538461,0.8461538461538461,true,decrease,231,6,E171;E172;E173;E174;E175;E176,0,0,0,3,-8704.65814013102,false,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,179,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.825,0.825,true,decrease,237,6,E174;E175;E176;E177;E178;E179,0,0,0,3,-8698.919461185267,false,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,2,high_inflation_strategy,182,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.8048780487804879,0.8048780487804879,true,decrease,240,3,E177;E178;E179,0,0,0,3,-8714.407799942303,false,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,3,high_inflation_strategy,62,create,inflation is high (>3%),true,maintain consumption around 6%,maintain consumption around 6%,true,0.5,0.5,true,initial,3,3,E60;E61;E62,0,0,0,0,2624.2685866172446,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,3,high_inflation_strategy,65,merge_update,inflation is high (>3%),true,maintain consumption around 7%,maintain consumption around 7%,true,1.0,1.0,true,increase,9,6,E60;E61;E62;E63;E64;E65,0,0,0,3,954.3078326679073,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,3,high_inflation_strategy,68,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.6666666666666666,0.6666666666666666,true,decrease,15,6,E63;E64;E65;E66;E67;E68,0,0,0,3,-1349.7660706537329,false,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,3,high_inflation_strategy,71,merge_update,inflation is high (>3%),true,reduce consumption to 20%,reduce consumption to 20%,true,0.5,0.5,true,decrease,21,6,E66;E67;E68;E69;E70;E71,0,0,0,3,-565.7883226035605,false,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,3,high_inflation_strategy,74,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.6,0.6,true,increase,27,6,E69;E70;E71;E72;E73;E74,0,0,0,3,2504.469610692225,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,3,high_inflation_strategy,77,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.6666666666666666,0.6666666666666666,true,increase,33,6,E72;E73;E74;E75;E76;E77,0,0,0,3,3443.6839766906,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,3,high_inflation_strategy,80,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7142857142857143,0.7142857142857143,true,increase,39,6,E75;E76;E77;E78;E79;E80,0,0,0,3,3291.046232571515,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,3,high_inflation_strategy,83,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.75,0.75,true,increase,45,6,E78;E79;E80;E81;E82;E83,0,0,0,3,2913.2400861024653,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,3,high_inflation_strategy,86,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.7777777777777778,0.7777777777777778,true,increase,51,6,E81;E82;E83;E84;E85;E86,0,0,0,3,10375.527001582761,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,3,high_inflation_strategy,89,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8,0.8,true,increase,57,6,E84;E85;E86;E87;E88;E89,0,0,0,3,10889.49732381461,true,verified_supported,supported_by_episode,false,false
E1:gpt-4o:E1_finevo:seed13,openai/gpt-4o,13,3,high_inflation_strategy,92,merge_update,inflation is high (>3%),true,maintain consumption around 2%,maintain consumption around 2%,true,0.8181818181818182,0.8181818181818182,true,increase,63,6,E87;E88;E89;E90;E91;E92,0,0,0,3,3852.8036647357126,true,verified_supported,supported_by_episode,false,false
